user_id	jobroles	career_level	discipline_id	industry_id	country	region	experience_n_entries_class	experience_years_experience	experience_years_in_current	edu_degree	edu_fieldofstudies
2707912	2573697,3288454	0	0	22	de	3	3	6	2	0	5
2707934	3372075,502342	0	0	8	at	0	3	4	1	2	2,8
2708056	3870375	0	0	14	de	0	1	0	0	2	4
2708204	0	0	0	21	de	1	2	6	5	0	3
2708330	1072229	0	0	0	de	0	2	3	2	0	
2708354	3418410	0	0	5	de	6	3	5	1	1	1,5
2708600	2178060	3	0	0	de	0	2	2	2	0	3
2708852	2592331	NULL	0	0	de	0	3	7	1	2	2
2708862	30045	4	19	1	at	0	3	6	1	1	3
2709052	4377640	2	0	0	at	0	1	4	1	2	
2709097	812432	3	3	8	de	7	1	0	0	0	
2709179	1757724	0	0	13	de	3	1	4	2	2	
2709234	3509081	NULL	0	0	de	10	2	4	2	0	
2709294	1072229	0	0	9	de	2	2	6	4	0	3
2709409	3145630,187361	5	0	0	de	0	3	5	1	0	
2709526	4284901,202519	3	3	21	ch	0	2	4	4	0	
2709608	1766375,33048,4049722,196892	3	0	21	de	6	3	4	1	2	2,8,5
2709638	4284901	0	0	10	de	2	3	5	1	0	
2709745	4490078	4	6	15	de	2	2	4	2	2	8,2
2709847	655030	5	0	0	de	0	3	7	0	2	5
2709896	1310272,3129740	3	0	0	de	0	3	4	2	2	3
2709928	3377178	0	0	16	de	2	1	0	0	0	
2710038	500718	4	0	15	de	6	1	4	3	2	8
2710086	4284901,2585795,20536	0	0	16	de	1	3	5	2	0	
2710092	127061	3	0	0	de	0	3	3	2	2	7,2
2710097	502342,2116758	0	0	15	de	9	3	6	3	2	8
2710295	4138763,2573697	0	9	18	non_dach	0	1	0	0	0	
2710315	0	NULL	0	0	de	9	3	4	0	3	5
2710329	2168532,1302886	3	6	11	de	6	3	7	2	0	
2710359	991642,3768439	3	0	0	de	0	2	3	2	2	
2710446	4284901	0	0	0	de	0	3	6	4	2	8,2
2710485	502342,1302886,3434618	4	0	13	de	2	3	6	2	2	
2710513	221785	0	0	2	de	1	1	4	4	1	
2710575	3869555,502342	0	0	9	non_dach	0	2	4	1	0	3
2710773	612078	3	0	0	de	0	2	4	3	2	
2710874	76751	2	0	14	de	9	3	4	2	1	8
2711013	3499434	0	0	1	ch	0	3	7	2	2	2
2711141	3983441	3	0	0	de	0	2	6	4	2	4,3
2711179	3418410	NULL	0	0	de	2	3	5	1	2	2
2711204	991642	0	0	5	de	9	3	5	2	2	8
2711248	284804	3	0	0	de	0	3	5	1	0	
2711347	4546220,897463	3	17	13	de	1	3	4	1	0	7,2
2711352	46678,213841	0	0	15	ch	0	1	0	0	0	
2711378	1803745,2614447,2314529	3	0	8	de	10	2	6	3	0	
2711387	0	NULL	0	0	de	0	2	7	0	2	3
2711427	4451534,2865345	4	0	0	de	0	2	4	2	2	8
2711450	1253876	6	0	20	de	7	1	5	5	2	8
2711572	3079492	NULL	0	0	de	1	2	2	2	1	
2711573	1613276,2457422,4154051,3243154,1283916,3799231	3	2	17	de	2	3	6	4	0	
2711623	508447	3	15	1	de	9	3	7	1	0	
2711883	1869869	0	0	15	de	0	2	4	2	0	
2711989	2978502,2958665	0	0	8	de	1	2	7	3	2	8
2712122	921202	0	0	20	de	9	2	4	2	2	8,2
2712314	4571752,1012013,3667946,2424638	0	0	0	de	0	1	6	4	0	
2712471	1851239	0	0	20	de	10	3	4	3	2	8
2712607	2978502	3	3	8	de	7	1	3	3	2	5
2712719	2978502,4484357	3	3	19	de	0	3	4	2	2	3
2712809	744365,3193890,524518,312113,736866	0	0	14	de	10	3	5	4	2	2
2712814	838792,2865345,2573697,1520141,2276399	4	0	1	de	1	3	7	2	0	8
2712874	3081292	3	0	0	de	0	2	3	1	2	
2712969	2573697,128836,2210017	3	0	11	de	9	1	5	5	0	5
2712971	1523848,3572572,618947,3951320,1953384	0	0	0	de	0	3	7	4	0	
2713097	0	NULL	0	0	de	6	3	5	0	0	
2713127	356069	0	0	21	de	3	2	0	0	0	8
2713217	0	NULL	0	0	de	13	1	2	0	0	
2713224	744365,76751	0	0	10	de	2	1	0	0	0	
2713284	3334180	3	0	0	de	0	1	6	1	0	
2713337	3455694,2572677	3	20	1	de	9	1	5	4	0	
2713374	4153265	3	0	0	de	0	3	7	1	0	2,8
2713476	508447	0	0	9	de	13	3	6	1	0	
2713493	502342,4176007	4	0	0	de	0	2	7	3	0	
2713587	4572506,2250379	0	0	1	de	7	2	5	5	0	
2713639	492263,3129740,3378061	3	6	8	de	2	2	5	2	1	8
2713655	1890945	3	2	21	de	1	2	3	2	1	
2713753	2178060	3	0	9	de	7	3	7	2	0	
2713855	4321623	3	9	22	ch	0	3	5	1	2	5,8
2713901	4141254	0	0	18	de	9	3	5	2	0	2,8
2713926	624061	3	0	0	de	0	3	7	2	0	
2714030	2314529,1193207	3	4	23	de	10	3	4	2	2	5
2714223	3740918	5	19	15	de	9	3	7	3	0	
2714364	1222051	0	0	0	de	0	1	4	4	2	5,7
2714469	4284901	0	0	0	de	0	3	7	2	2	5,1
2714854	2272434	0	0	14	de	10	3	0	0	3	8,2
2714884	2573697,76751,2314529	0	0	21	non_dach	0	1	0	0	0	
2714985	2128205,1766375	3	0	0	de	0	2	4	1	3	3
2714990	736866,4134961	4	0	0	de	0	2	5	4	3	
2715509	2142758,213841	3	0	19	de	2	1	5	4	0	
2715512	2846960,3079492,1379638,1608502,714677	NULL	0	0	de	1	1	2	1	1	8,2,5
2715521	2580115	3	14	21	de	9	3	6	2	0	5
2715549	3432139	4	0	5	at	0	2	6	5	0	
2715564	494116	3	0	0	de	0	3	7	1	0	
2715614	3287640	0	0	22	de	0	1	0	0	0	
2715625	0	NULL	0	0	de	2	1	0	0	0	
2715658	0	0	0	18	at	0	1	0	0	0	
2715672	1012013,3145630	4	0	0	de	0	1	5	4	0	
2715867	4490078,154542	0	6	17	ch	0	3	7	1	0	
2716069	492263	3	6	9	de	1	2	4	1	1	8
2716071	0	NULL	0	0	de	2	2	0	0	0	
2716090	1890945	3	0	21	de	1	2	4	2	0	
2716116	4284901	6	0	7	non_dach	0	1	6	6	0	
2716256	0	NULL	0	0	de	2	3	6	0	2	
2716338	0	NULL	0	0	de	5	2	3	2	2	8,3
2716655	663739,1581843	4	0	9	de	9	2	7	4	0	
2716681	991642	3	0	0	de	0	3	7	3	0	
2716715	1119112	NULL	0	0	de	10	3	4	1	2	7
2716802	3404349,4380932	NULL	0	0	de	9	1	3	3	1	8
2716988	3691446	0	0	18	de	9	3	5	1	1	3
2717244	2518546	0	0	1	non_dach	0	2	5	1	0	
2717250	3293484	3	10	9	de	10	3	4	1	2	8
2717357	4490078,3345371,1624930,1549178,3206753	5	0	0	de	0	3	6	4	2	8
2717499	280732	2	0	0	de	0	3	3	1	0	
2717516	76751,1549791	5	0	0	de	0	3	5	5	0	
2717643	0	NULL	0	0	de	9	1	0	0	0	
2717715	1222051	3	3	15	de	9	2	5	2	0	3
2717744	2053492,2573697	3	16	12	at	0	3	4	1	0	
2717751	0	NULL	0	0	de	3	3	4	0	2	8,2
2717762	2439827,1389761	3	9	18	de	9	1	1	1	0	4
2717836	31181	3	0	21	de	2	3	6	6	0	
2717942	3016884	0	0	9	de	10	1	0	0	0	
2717946	0	NULL	0	0	de	1	1	0	0	0	
2717947	751977,3794933,76751,646541	2	2	14	de	1	3	4	1	1	2,8
2718167	0	NULL	0	0	de	1	3	0	0	0	3
2718227	2458580	3	6	11	ch	0	3	6	1	0	
2718265	1371812,3847247,1072229	2	0	0	de	0	2	3	3	3	5
2718388	2177460,2458580	0	6	1	de	1	2	4	2	0	
2718390	1567660,412919	3	3	23	de	9	3	4	2	0	
2718459	494116,2811951	0	0	1	at	0	2	4	1	2	8
2718493	1549791	6	19	21	de	7	3	6	4	2	4
2718603	1549791,3028585,76751	3	2	21	de	2	3	7	5	2	8,2
2718682	1549791	0	0	0	de	0	1	0	0	0	3
2718713	4042862	0	0	12	de	0	1	0	0	0	
2718881	4490078,4284901	4	6	11	de	2	3	4	1	1	
2719004	502342	NULL	0	0	de	7	2	4	3	0	
2719022	3500451,3726822,3303501	3	0	15	de	7	1	4	4	0	
2719057	0	0	0	13	de	10	3	7	1	0	
2719097	4298526	0	0	16	de	1	3	7	4	3	6
2719141	1792965	0	0	13	de	2	1	6	6	2	5,7
2719237	3378061,624318,1880959	NULL	0	0	de	3	1	0	0	0	
2719291	494116,2240270,2573697	3	0	2	de	6	2	7	3	0	8
2719350	4499478,4329775	3	5	5	ch	0	3	7	2	0	
2719388	4203068,4284901,4545549,618947	6	0	22	ch	0	3	7	4	0	
2719409	4284901	6	9	15	ch	0	1	6	6	0	
2719419	3954962	0	0	18	de	3	3	7	1	2	2,9
2719552	4303939	0	0	0	de	0	3	7	2	0	8
2719600	612078	NULL	0	0	non_dach	0	1	3	2	2	3
2719637	0	NULL	0	0	de	10	1	2	0	1	
2719768	1549791	0	0	22	de	6	1	0	0	0	3
2719918	3535217,3370475,1109831,1993813,420011,221785,502342,1581843	5	0	0	de	0	3	0	0	2	3
2719956	3432139	3	0	18	de	0	3	4	3	1	2,8
2719969	3293484,502342	0	0	0	de	0	3	4	2	0	
2720196	3079492	NULL	0	0	de	1	3	3	1	2	9
2720250	4227194	3	0	0	de	0	3	6	1	1	5
2720323	3079492,2717445	1	0	0	de	0	1	2	2	1	
2720446	1283916	3	0	0	de	0	3	7	2	3	5
2720516	2314529	6	14	21	at	0	1	4	4	0	3,5
2720714	0	NULL	0	0	de	1	3	5	0	0	
2720821	2978502	0	0	23	de	9	3	0	0	0	
2720848	3482421	6	0	0	de	0	2	7	5	0	
2720859	0	NULL	0	0	de	7	2	0	0	0	
2720918	0	NULL	0	0	de	1	2	3	0	2	8
2721075	3432139	0	0	1	de	2	1	0	0	0	
2721087	1549791,524518	6	0	0	de	0	3	4	2	3	8
2721101	412919	4	2	21	ch	0	3	4	1	0	
2721112	907741,3482421	3	0	15	de	9	3	6	6	0	8
2721115	502342	3	7	1	non_dach	0	2	5	2	0	8,3,2
2721125	76751	4	0	0	de	0	3	5	3	2	7
2721164	3474546	0	0	0	ch	0	3	7	1	1	
2721201	0	NULL	0	0	non_dach	0	3	3	0	1	7,8
2721275	213841,2608422,2572677	0	0	1	de	10	1	0	0	0	
2721327	3432139,3731273	3	0	1	de	9	3	5	3	2	3,5
2721347	911437	3	12	16	de	9	1	0	0	1	6
2721432	3731273	0	0	1	de	10	1	5	5	0	
2721547	823579,76751	0	0	0	de	0	2	7	0	3	5
2721590	290932	0	0	5	de	0	3	7	5	0	3
2721612	0	NULL	0	0	de	0	3	4	0	0	5
2721751	3478136	3	0	2	at	0	3	5	2	2	
2721765	812432,3841627,634110,229082	3	0	1	de	9	1	5	5	0	
2721830	736866	4	0	0	de	0	3	5	4	0	
2721878	0	NULL	0	0	de	5	1	0	0	0	
2721945	3582227	2	0	0	de	0	2	5	3	2	3
2721957	1549791	6	2	14	de	2	3	7	1	0	
2721977	1792965	0	0	10	de	1	1	0	0	0	
2722330	0	NULL	0	0	de	1	1	0	0	2	8
2722365	1780765,2616578,2573697	4	0	0	de	0	3	7	1	0	
2722613	502342	NULL	0	0	de	9	3	3	1	2	2
2722626	2995613	3	14	21	de	10	3	7	3	0	
2722733	2550387,2915824,4020979	6	0	0	de	0	2	3	2	0	
2722805	4284901	6	0	0	de	0	2	3	1	0	
2722878	3500451	0	0	14	de	0	1	0	0	0	
2722938	94890,453705	0	9	21	de	3	3	4	1	0	
2722983	901174,2646148,1925	3	3	21	de	10	3	7	4	0	3
2723098	0	NULL	0	0	de	1	1	0	0	0	
2723335	240317	3	0	0	de	0	3	7	2	0	
2723362	2573697,319286	3	0	0	de	0	2	6	3	2	3
2723395	3551384	2	0	15	de	0	3	4	1	1	
2723409	2755213,3792911,3456931	3	14	4	de	1	3	6	1	0	3
2723436	207567,3870375,1608502,1118975,2387379,22459	0	8	18	de	7	1	0	0	2	4
2723466	3885841	0	0	20	de	0	1	6	6	0	
2723708	1057841	3	0	0	de	0	3	3	2	2	2
2723802	996660	3	0	0	de	0	3	5	3	0	
2723805	4238220,2314529,4501345,1302886,1050665,4088587	4	0	0	de	0	3	5	5	0	3
2723889	2955497	0	0	0	de	0	1	2	2	0	3
2723956	4284901	5	0	15	de	2	1	0	0	0	
2723959	3408137	4	3	21	at	0	3	6	2	2	8
2724022	2978502	0	0	1	de	3	1	0	0	0	
2724138	221785,655030,315526	5	0	0	de	0	2	7	4	2	
2724391	3904691	2	0	0	de	0	3	5	1	1	8,2,3
2724410	412919	4	14	21	de	10	3	6	2	2	
2724459	2573697,221785,1508253	5	0	2	de	9	1	7	7	0	
2724545	0	NULL	0	0	de	6	1	0	0	0	
2724687	4490078,312113	0	0	0	de	0	3	4	4	1	8
2724721	1464595,1842488	0	0	0	de	0	3	6	3	2	8
2724827	0	NULL	0	0	de	0	2	3	0	2	5
2724877	4451534,4545549	0	0	4	de	2	3	7	1	0	
2724878	4499767,3370475	5	3	1	de	2	3	7	2	0	3
2724956	3836325	0	0	21	non_dach	0	1	0	0	0	
2725006	221785,2585795,1178568	0	0	15	de	10	2	5	1	0	
2725025	76751,1058223	0	0	23	de	1	1	3	1	1	8
2725033	3288454,3000634,1017631	4	0	0	de	0	3	4	2	2	
2725061	0	NULL	0	0	de	0	1	0	0	0	
2725153	4490078	0	0	1	de	9	1	6	6	0	
2725182	3869555,502342,2573697	4	2	9	de	1	3	5	2	2	
2725242	0	NULL	0	0	de	9	3	7	0	0	
2725345	3287640	3	0	0	de	0	3	4	2	0	
2725637	0	NULL	0	0	de	2	3	6	0	1	8
2725638	1118975,996660,1394181	3	0	0	de	0	3	5	2	1	
2725784	3660692	3	23	21	de	2	1	6	6	0	
2725815	2378915,2027410,2288570,3432139	0	0	18	de	7	3	5	1	0	
2725817	2585795,3345382,508447,2314529	3	18	9	de	2	3	4	1	2	8
2726049	0	NULL	0	0	de	9	1	0	0	0	
2726060	0	0	0	0	de	0	3	0	0	0	
2726108	3005419	0	0	0	de	0	3	7	5	0	5
2726236	751977,3392240,1415912	4	0	0	de	0	3	7	2	0	
2726258	0	NULL	0	0	de	9	1	2	0	2	
2726369	682906	NULL	0	0	de	1	3	6	1	0	
2726413	1284361	0	0	21	de	2	1	0	0	0	
2726452	0	0	22	2	de	7	3	5	1	0	8
2726455	3408137,4455415,3852879,154542,516631,524518,3055989	0	2	14	ch	0	3	7	5	0	2
2726537	1207236	NULL	0	0	de	9	1	0	0	0	3
2726561	4176007	NULL	0	0	de	6	3	4	1	2	
2726605	3553594	4	0	0	de	0	2	4	3	0	
2726667	502342,3534618	3	0	0	de	0	3	7	6	2	7
2726712	2995613	3	20	22	de	1	3	5	2	2	3
2726787	3473826	0	9	1	de	1	2	4	2	1	
2726798	2394577	0	0	21	de	3	3	6	3	0	
2726895	996660,810158	3	0	1	de	9	3	5	4	1	3
2727021	3240672,2715929	3	0	2	at	0	2	6	5	0	3
2727025	0	NULL	0	0	de	2	3	7	6	0	
2727028	4160943,1556405,3240672	4	0	0	de	0	3	7	2	2	3
2727089	3079492	NULL	0	0	de	4	3	4	1	2	8
2727120	901174	0	0	9	de	7	1	0	0	0	
2727187	2285759	3	0	0	de	0	3	4	1	2	8
2727242	0	NULL	0	0	de	9	1	0	0	0	
2727410	502342,3047612,3060757,1792965,4362983	4	0	0	de	0	3	5	3	0	
2727424	3684550,4397109,3458229,3525710	0	0	3	de	1	1	0	0	2	5,2
2727516	1925,726713	3	0	0	de	0	2	0	0	0	
2727538	1883446	0	0	15	at	0	1	0	0	0	
2727686	2715929,3551384	4	2	14	de	7	3	4	2	3	5
2727878	740659	3	0	23	de	6	2	6	6	0	
2727996	3482421,1819239,1576827,272304	6	0	0	de	0	2	4	3	1	4,7
2728016	0	NULL	0	0	de	3	1	0	0	0	
2728050	3847247,3499434,76887,2573697,735673	4	0	0	de	0	2	7	5	2	3,2
2728062	76887	2	0	0	non_dach	0	2	4	1	2	7
2728149	579384	3	15	1	de	9	3	5	2	1	3
2728216	4451534,500718,3378061,1639789,736866,1468622,1234376	4	0	0	de	0	3	6	6	2	
2728366	3697223	3	4	2	de	7	3	5	2	2	8
2728370	2317118	0	0	5	de	2	1	0	0	0	5
2728386	0	3	0	0	de	0	2	6	4	1	8
2728714	0	NULL	0	0	de	9	NULL	NULL	NULL	0	
2728997	412919	3	0	16	de	7	3	5	3	1	8
2729285	2050575	0	0	15	de	2	1	0	0	0	
2729368	4490078	0	0	0	de	0	2	5	2	1	
2729449	0	4	0	15	de	10	3	6	2	2	8,2
2729483	4254729,2021533	0	2	2	de	2	3	4	2	1	8
2729531	3341539	4	3	8	de	0	3	6	2	0	
2729672	3392240	5	13	23	de	6	3	6	2	0	3
2729926	925403,4432950,4408755	0	18	10	non_dach	0	1	4	4	2	5
2729931	3128053	3	0	0	de	0	2	4	1	0	
2729961	1426397	3	2	21	de	6	3	5	2	3	
2729964	3551384,2573697	4	0	17	ch	0	3	7	3	0	
2729974	1379638,1847541,213841,1556405	4	0	0	de	0	1	6	0	0	
2730001	0	NULL	0	0	de	13	2	2	0	0	8
2730033	0	NULL	0	0	de	8	3	5	0	2	
2730107	3287640	0	1	21	de	10	1	0	0	0	
2730128	76751	NULL	0	0	de	10	3	3	1	1	8
2730288	4284901,1785503,2317118,3262071,2314529,3947776	3	14	14	de	6	3	4	4	0	3,7
2730352	3119985	0	0	15	de	6	3	6	3	1	3
2730449	1817704,2614447,3843638	0	0	0	de	0	1	0	0	1	8,4
2730491	4545549	5	0	0	de	0	3	0	0	0	
2730587	0	NULL	0	0	de	2	1	0	0	2	3
2730614	1057568,996660	3	0	1	de	1	3	5	3	0	5
2730666	3551384,3303501	3	0	0	de	0	2	5	3	1	
2730775	0	NULL	0	0	de	1	1	0	0	0	
2730785	2140778,3370475	4	0	0	de	0	2	7	2	0	
2730793	2314529	0	14	23	de	0	1	0	0	0	
2730795	1693856	0	0	14	at	0	3	7	1	2	2
2731065	2111897,1156891	3	3	22	de	10	2	7	1	0	5
2731099	1869807	NULL	0	0	de	1	2	3	3	1	5
2731106	2865345	4	0	0	de	0	3	5	4	0	
2731116	3794933,4467895	NULL	0	0	de	9	3	3	2	1	
2731143	0	0	0	0	de	0	2	4	0	1	8
2731225	213841,1652835	0	0	18	de	7	3	4	2	0	8
2731308	3418410,1965731	NULL	0	0	ch	0	3	0	0	0	
2731323	0	NULL	0	0	de	1	2	4	0	3	5
2731345	2424638	1	0	0	de	0	1	0	0	2	3
2731352	3408137	0	9	21	de	9	3	4	1	1	7,2
2731407	4245803	2	0	19	de	9	3	4	2	2	5
2731560	4438218,2856334,1219655,3784472	0	0	1	de	2	3	5	1	0	3
2731746	0	NULL	0	0	de	9	2	0	0	2	3
2731835	3432139	4	0	0	de	0	3	5	4	2	
2731898	401445	0	0	1	de	9	1	6	5	0	
2731955	4490078	3	0	0	de	0	2	5	2	1	8
2731990	2527907	0	0	0	de	0	2	4	2	1	5
2732069	534950	4	18	9	de	7	3	7	2	2	5,3
2732093	4545549	4	9	10	ch	0	3	5	2	2	
2732153	3408137	3	9	21	de	3	3	5	2	2	8
2732213	2740143,1792965,2396442,1248479,1323247,4420200,3684550,3155394,2380081	3	0	15	de	7	3	7	7	0	
2732544	4490078,2573697,44411	4	0	22	de	2	2	4	4	0	
2732727	3334180	0	0	22	de	2	2	7	4	0	
2732800	2325779,524518	0	0	10	de	4	3	5	3	3	8,2
2732854	0	NULL	0	0	de	0	3	5	0	0	3
2732875	3396816,992723	3	9	15	de	9	1	0	0	0	
2732884	769358,2623310,187361,1438550,3916352	3	0	18	de	6	2	4	4	2	
2732940	616841	0	0	8	de	2	3	4	1	2	8
2732993	524518,412919	0	0	0	de	0	1	0	0	2	7
2733079	315526,4305206	4	0	15	de	9	2	7	4	2	8
2733317	76751,221785	3	0	0	at	0	1	5	4	2	8
2733376	1222051	3	0	21	de	1	2	7	3	0	8,2
2733564	500718	NULL	0	0	de	1	3	5	3	2	5
2733649	0	NULL	0	0	de	9	2	7	0	3	
2733811	0	3	17	13	de	2	1	0	0	2	9
2733842	1817260,2573697	0	0	0	de	0	2	3	0	0	
2733917	0	0	0	2	non_dach	0	1	3	3	0	8,2
2734025	0	NULL	0	0	de	1	1	0	0	0	
2734275	3913136,1812938	4	0	0	de	0	2	6	2	2	
2734391	2111897,1608502	4	3	1	de	10	2	5	1	0	
2734508	996660	4	0	0	de	0	1	5	4	0	
2734627	551926	0	0	1	de	9	1	0	0	0	
2734657	0	NULL	0	0	de	2	2	3	0	2	8,2
2734666	2664554,291827	0	0	1	de	1	1	7	7	0	
2734764	4467895,2865345,3768439	4	0	0	de	0	3	5	1	0	
2734824	3293484,1520141	3	0	0	de	0	3	5	1	0	3
2734838	2317118	3	20	5	de	1	3	4	2	0	3
2734868	2995613	0	20	9	de	2	3	5	1	0	3
2734895	46678	0	14	21	de	1	2	6	1	0	
2735072	512566	4	0	1	de	9	2	0	0	0	
2735296	3772791	0	0	15	de	0	1	0	0	0	
2735348	3551384	3	0	0	de	0	1	4	2	1	3,8
2735660	0	NULL	0	0	de	4	2	4	0	2	
2735669	230136	0	0	18	non_dach	0	1	0	0	0	
2735694	3509081	0	0	17	de	3	1	0	0	0	
2735721	3072367	4	0	0	de	0	3	5	2	2	3
2735819	4176378	0	0	0	de	0	1	0	0	0	
2735824	1549791	6	0	8	ch	0	1	4	4	0	
2735948	3903197,83066	4	0	7	de	1	2	7	3	0	
2735970	258207,1284613	0	0	23	de	2	1	5	5	0	
2736088	1284613	0	0	15	ch	0	1	1	1	0	
2736106	3672847,76751,22459	0	0	14	de	2	3	4	2	0	
2736135	3731273	0	0	0	de	0	3	5	3	0	
2736174	2978502	0	0	13	de	7	3	6	1	0	2
2736218	3079492	NULL	0	0	de	0	1	1	1	1	
2736220	2313377,3005419	3	0	0	de	0	2	5	4	1	
2736231	3404349	6	19	19	de	9	3	7	1	0	8
2736264	0	NULL	0	0	de	1	3	7	0	3	8
2736289	3079492,4321623	NULL	0	0	de	3	3	4	1	0	7
2736417	9064	0	0	0	de	0	1	1	1	1	
2736433	3509081,4329775	3	0	0	de	0	2	5	2	0	
2736476	0	NULL	0	0	de	4	3	5	1	0	3
2736646	3425323	NULL	0	0	at	0	2	4	4	0	1,3
2736662	2915824	5	0	8	de	9	1	5	5	0	
2736687	221785,76751	4	0	0	de	0	2	4	2	2	8
2737038	3370475,2111897	5	0	0	de	0	3	6	2	0	
2737571	1826305	5	14	15	de	9	3	7	3	0	
2737617	0	NULL	0	0	non_dach	0	1	0	0	2	
2737624	0	NULL	0	0	de	1	2	7	0	0	
2737708	3652981	0	18	15	de	7	2	4	2	2	
2737765	4521727	0	0	5	de	10	1	0	0	0	
2738179	579384	2	20	1	de	6	2	4	2	1	
2738319	0	6	0	0	de	0	3	6	3	2	8
2738334	1642277,3418410	3	0	11	de	9	2	4	1	1	
2738421	1138122	0	0	21	de	10	3	6	3	0	
2738431	1766375	3	20	9	de	3	2	4	2	2	3
2738433	4327219	0	0	6	non_dach	0	1	0	0	0	
2738465	1549791	6	0	6	ch	0	2	6	0	0	8,7
2738472	2111897,2573697	3	3	21	de	1	3	6	1	0	
2738488	2384584,183325	NULL	0	0	de	1	2	0	0	0	
2738496	0	NULL	0	0	de	2	3	4	0	0	2
2738620	1179799,315526,1253876	4	0	0	de	0	3	6	1	2	8
2738625	2569932	0	0	0	at	0	3	3	0	2	2,8
2738690	4499767,2031982,412919	0	3	15	de	10	3	4	1	0	2,8
2738754	31181	3	14	21	de	10	3	5	2	2	5
2738800	0	NULL	0	0	de	3	1	3	0	0	3
2738824	3210328,4545549,494116	4	0	2	de	7	3	4	1	2	2,8
2738825	2457422,1613276	NULL	0	0	de	9	3	4	1	1	6
2738833	589455,2177460,4490078	4	6	21	de	9	3	6	2	0	
2738884	0	NULL	0	0	de	12	3	3	0	2	5
2739075	2089213	2	10	9	de	1	3	4	1	2	8
2739090	494116	3	0	14	at	0	3	5	3	0	
2739131	3109920,996660,1304456	4	0	0	ch	0	1	5	4	0	
2739348	4303939	0	0	20	de	0	2	4	0	0	
2739452	76751	3	0	0	de	0	3	4	2	0	
2739517	494116,1667725,3432139,3167868,1179799	3	0	10	de	6	2	6	6	0	
2739550	1581843,4547168,744365	6	0	14	de	7	3	7	6	0	5
2739626	3145630,792504,500718,606302	3	1	15	de	7	3	4	2	0	
2739678	2317118,4487341,2573697	3	14	4	de	2	3	7	3	0	
2739758	3370475,2720616	4	0	0	de	0	3	7	5	2	3
2740305	0	0	0	15	de	0	1	0	0	0	
2740385	3047612	0	0	0	de	0	3	5	1	1	8,5,2
2740559	3378061	NULL	0	0	de	2	3	4	4	2	8
2740570	3392240	NULL	0	0	de	0	1	6	6	0	
2740581	194172	0	0	21	de	9	2	4	1	2	7
2740671	0	NULL	0	0	de	0	1	0	0	0	
2740864	1038436,904049,1377235	0	2	14	de	1	3	5	3	0	8
2740899	3079492,2978502,4321623,1156891	2	0	0	de	0	3	4	2	2	5
2741019	3462172,1284613	0	0	0	de	0	2	7	0	0	
2741143	3377750	NULL	0	0	de	11	2	5	2	2	8,3
2741228	4545549	3	9	8	de	10	3	4	2	2	8
2741235	348684,4316979	3	0	16	ch	0	3	5	2	2	6
2741264	1746248	0	13	8	de	6	3	5	2	0	
2741268	4408755	0	0	10	de	2	3	5	3	3	8,2
2741273	2314529	2	0	0	de	0	3	5	3	2	
2741700	2573697,744365,3240672,116177	6	2	14	de	7	3	7	4	2	8,5,2,3
2741838	1429224	0	23	21	de	13	1	0	0	0	
2741969	2618263	3	15	8	de	2	1	0	0	0	
2742011	3660692	0	0	2	de	3	1	0	0	0	
2742088	0	NULL	0	0	de	0	3	4	0	1	3
2742166	2527907	2	18	10	de	6	2	4	1	2	5
2742395	444534	0	0	21	de	7	1	7	6	0	
2742401	1042173	0	0	7	de	2	3	6	1	0	
2742494	2221272	1	0	0	de	0	3	3	2	2	2
2742621	3466357	3	0	0	de	0	2	4	1	0	2
2742652	3267961	0	0	17	de	1	2	6	2	0	
2742700	3482421,654490,2915824,3303501	0	0	0	de	0	2	3	2	0	
2742708	214848	3	0	16	de	9	2	5	3	0	
2742745	3531097	4	0	8	de	2	3	6	4	0	
2742785	2314529	2	0	0	de	0	3	5	4	2	5
2742802	154053,4499478,1637063	4	6	8	de	9	3	4	2	2	8
2742811	3297965,1768488	6	14	21	de	9	3	4	4	2	5
2742849	4284901,3875112,76887	0	0	18	de	2	3	4	3	0	
2742913	3582227	0	0	15	de	0	1	7	7	0	
2742960	0	NULL	0	0	de	7	2	3	0	1	
2743029	2804344,3321196,1119112	3	17	13	de	9	3	5	2	2	8
2743030	313273,1549791	6	0	0	de	0	3	7	4	0	2
2743040	0	2	0	2	de	7	1	2	2	0	8
2743074	0	0	0	0	de	0	2	4	4	2	2
2743161	2210017,2846960	0	0	21	non_dach	0	1	0	0	0	
2743269	154542	6	2	14	de	9	2	7	2	2	8
2743307	2250095,3580664	0	0	14	ch	0	3	6	1	0	8
2743310	1549791	6	9	21	de	2	3	7	2	0	
2743372	3482421,4467895	6	0	0	at	0	3	7	3	2	8
2743410	0	3	0	1	de	9	2	3	1	1	8
2743451	3432139	4	0	0	de	0	3	6	1	2	5
2743534	0	NULL	0	0	de	6	1	0	0	0	2
2743642	2314529	3	18	9	de	1	3	4	2	2	3,5
2743740	1105841,1119112,992723,226494	0	0	0	de	0	3	4	1	1	7
2743904	738301,620383,500718	3	0	11	de	3	2	0	0	0	8
2743978	620383	0	3	1	de	2	2	4	2	0	
2744069	1826305	0	0	3	de	10	2	4	1	2	7,5
2744108	1746248	NULL	0	0	de	9	1	0	0	0	
2744146	0	NULL	0	0	de	1	3	7	0	0	
2744165	4284901	4	0	0	non_dach	0	2	5	4	2	
